Format Version,1.24,Take Name,take_009,Take Notes,,Capture Frame Rate,20.000000,Export Frame Rate,20.000000,Capture Start Time,2025-01-22 11.34.48.599 ,Capture Start Frame,63174,Total Frames in Take,15904,Total Exported Frames,15904,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
176,8.800000,0.215366,0.719323,0.532768,4982.655273,739.842285,2030.211426,0.165733,-0.119170,-0.082709,4208.094727,1247.492676,2212.233154
177,8.850000,0.215206,0.716686,0.533542,4982.655273,739.838196,2030.204102,0.173456,-0.122925,-0.082256,4208.083984,1247.477783,2212.217529
178,8.900000,0.215113,0.718174,0.532802,4982.649902,739.830566,2030.211182,0.167406,-0.112561,-0.082584,4208.100098,1247.487915,2212.258789
179,8.950000,0.208843,0.717548,0.528090,4982.656250,739.822937,2030.214355,0.165927,-0.112907,-0.082399,4208.104492,1247.496948,2212.260254
180,9.000000,0.211574,0.717454,0.534872,4982.664062,739.837341,2030.208130,0.168693,-0.112790,-0.080448,4208.107422,1247.485474,2212.262939
181,9.050000,0.213026,0.713099,0.529864,4982.666016,739.832336,2030.209839,0.163333,-0.113270,-0.081892,4208.106934,1247.504150,2212.261963
182,9.100000,0.209227,0.723188,0.532150,4982.651367,739.822632,2030.201416,0.171534,-0.109544,-0.079908,4208.111816,1247.479004,2212.272461
183,9.150000,0.215824,0.721578,0.530937,4982.661133,739.839966,2030.205444,0.168349,-0.114939,-0.082874,4208.104492,1247.497437,2212.250000
184,9.200000,0.213734,0.714227,0.531108,4982.666992,739.833618,2030.209351,0.167755,-0.117332,-0.081705,4208.100586,1247.497681,2212.245117
185,9.250000,0.215491,0.717760,0.529401,4982.663086,739.841431,2030.214355,0.142483,-0.063163,-0.063205,4208.213379,1247.465942,2212.478271
186,9.300000,0.215316,0.723184,0.535632,4982.656738,739.837708,2030.200928,0.163789,-0.111945,-0.082040,4208.104492,1247.493530,2212.270264
187,9.350000,0.217186,0.720748,0.533440,4982.659180,739.840820,2030.207886,0.141315,-0.063219,-0.069084,4208.212402,1247.496826,2212.466797
188,9.400000,0.213779,0.718889,0.528207,4982.660645,739.829956,2030.215454,0.166502,-0.111759,-0.084051,4208.109863,1247.500366,2212.261963
189,9.450000,0.214198,0.714681,0.530105,4982.667969,739.836487,2030.209961,0.138562,-0.067171,-0.068101,4208.207520,1247.494385,2212.453857
190,9.500000,0.216383,0.720879,0.529601,4982.659668,739.829773,2030.203369,0.164388,-0.110299,-0.083156,4208.111328,1247.497559,2212.272217
191,9.550000,0.213325,0.720387,0.529447,4982.658203,739.833984,2030.208374,0.176881,-0.119835,-0.082982,4208.088867,1247.477905,2212.228760
192,9.600000,0.215087,0.718421,0.531355,4982.662598,739.836060,2030.215942,0.137766,-0.066741,-0.068309,4208.201172,1247.494019,2212.458252
193,9.650000,0.217514,0.715738,0.537598,4982.661133,739.834595,2030.202881,0.161505,-0.114593,-0.080871,4208.100586,1247.497559,2212.250000
194,9.700000,0.213681,0.717220,0.527181,4982.658691,739.825928,2030.208862,0.166863,-0.114463,-0.082654,4208.097168,1247.495239,2212.247559
195,9.750000,0.214284,0.721751,0.530705,4982.655273,739.833313,2030.207397,0.164420,-0.121850,-0.081066,4208.080566,1247.492554,2212.219971
196,9.800000,0.212321,0.718682,0.528508,4982.655762,739.827271,2030.210938,0.169230,-0.118464,-0.085385,4208.090820,1247.504517,2212.236572
197,9.850000,0.217737,0.717516,0.532533,4982.658203,739.842834,2030.209351,0.166108,-0.120692,-0.082943,4208.088867,1247.500488,2212.231201
198,9.900000,0.215881,0.714313,0.530959,4982.664551,739.832031,2030.205933,0.131033,-0.063036,-0.064863,4208.212891,1247.494995,2212.486084
199,9.950000,0.216750,0.713852,0.530977,4982.664551,739.830383,2030.201172,0.164633,-0.111716,-0.081080,4208.105957,1247.494873,2212.271240
200,10.000000,0.218669,0.719701,0.534473,4982.656738,739.835022,2030.206665,0.174325,-0.127697,-0.085288,4208.078125,1247.491455,2212.193604
201,10.050000,0.210226,0.720611,0.531985,4982.659668,739.833313,2030.216919,0.138828,-0.064163,-0.065002,4208.207031,1247.475830,2212.481201
202,10.100000,0.213041,0.722624,0.526943,4982.653320,739.821350,2030.211914,0.156058,-0.103109,-0.081853,4208.122070,1247.511963,2212.308350
203,10.150000,0.214096,0.720288,0.528146,4982.654785,739.824524,2030.215942,0.170508,-0.116984,-0.079636,4208.095215,1247.477051,2212.242188
204,10.200000,0.209063,0.720666,0.532351,4982.653809,739.828064,2030.212646,0.172088,-0.117005,-0.084494,4208.093750,1247.487793,2212.249756
205,10.250000,0.217583,0.722546,0.537005,4982.653809,739.841553,2030.207397,0.133329,-0.057164,-0.063159,4208.225586,1247.484009,2212.507080
206,10.300000,0.214735,0.714499,0.531023,4982.663086,739.824524,2030.205200,0.152005,-0.103591,-0.079683,4208.130371,1247.511597,2212.297119
207,10.350000,0.214210,0.722219,0.532276,4982.651367,739.832703,2030.208862,0.128996,-0.062339,-0.066072,4208.214844,1247.502808,2212.473145
208,10.400000,0.213092,0.709589,0.525677,4982.663574,739.822144,2030.204956,0.121015,-0.042162,-0.062200,4208.254883,1247.501587,2212.562744
209,10.450000,0.211504,0.720250,0.527098,4982.655762,739.827026,2030.208374,0.166182,-0.109985,-0.084373,4208.109863,1247.508301,2212.272461
210,10.500000,0.209744,0.721281,0.528487,4982.654785,739.824646,2030.206421,0.137308,-0.061326,-0.065107,4208.215820,1247.488525,2212.470947
211,10.550000,0.212655,0.722357,0.530747,4982.655273,739.835938,2030.200439,0.131033,-0.049656,-0.063651,4208.241211,1247.491699,2212.524170
212,10.600000,0.211764,0.722854,0.532189,4982.651855,739.831299,2030.210449,0.157880,-0.105153,-0.078407,4208.124512,1247.504639,2212.291992
213,10.650000,0.213425,0.721508,0.527896,4982.655273,739.836121,2030.214966,0.169789,-0.117239,-0.080962,4208.096191,1247.484619,2212.239014
214,10.700000,0.207585,0.719498,0.528447,4982.658691,739.825195,2030.207886,0.163862,-0.119078,-0.084220,4208.094727,1247.510254,2212.229980
215,10.750000,0.214767,0.718529,0.532487,4982.657715,739.834351,2030.211182,0.168737,-0.113624,-0.079841,4208.103516,1247.483521,2212.250244
216,10.800000,0.214691,0.718696,0.535584,4982.662598,739.844482,2030.200195,0.168183,-0.113324,-0.079361,4208.102539,1247.482666,2212.254150
217,10.850000,0.214751,0.714089,0.530745,4982.668945,739.838074,2030.208618,0.140881,-0.064077,-0.064664,4208.208496,1247.476074,2212.463867
218,10.900000,0.210810,0.714058,0.528379,4982.665039,739.823425,2030.207642,0.157569,-0.103559,-0.081072,4208.121094,1247.507690,2212.295410
219,10.950000,0.211977,0.720505,0.527731,4982.657715,739.823303,2030.205933,0.170823,-0.120780,-0.082404,4208.086426,1247.488770,2212.227783
220,11.000000,0.213034,0.718888,0.534542,4982.658691,739.841309,2030.205444,0.136837,-0.060751,-0.063680,4208.217285,1247.481689,2212.483154
221,11.050000,0.215321,0.721366,0.536799,4982.655273,739.842529,2030.200684,0.161653,-0.112049,-0.083037,4208.104492,1247.510254,2212.269775
222,11.100000,0.215328,0.718574,0.529572,4982.663086,739.826782,2030.202637,0.170994,-0.123269,-0.086332,4208.080078,1247.500854,2212.218994
223,11.150000,0.212206,0.714249,0.526521,4982.670410,739.825928,2030.200195,0.163995,-0.117822,-0.082105,4208.097656,1247.503662,2212.243896
224,11.200000,0.215523,0.721631,0.531183,4982.661133,739.837585,2030.212402,0.121851,-0.059711,-0.058130,4208.214844,1247.484375,2212.443604
225,11.250000,0.215393,0.724678,0.533024,4982.656738,739.844299,2030.215942,0.159960,-0.094928,-0.093785,4208.107910,1247.550171,2211.999512
226,11.300000,0.209900,0.721098,0.531586,4982.653809,739.835510,2030.199951,0.182598,-0.082202,-0.089804,4208.095703,1247.539917,2211.649902
227,11.350000,0.199705,0.713136,0.521426,4982.679199,739.802246,2030.241699,0.150116,-0.070993,-0.088227,4208.093262,1247.617310,2211.258301
228,11.400000,0.196007,0.703155,0.520972,4982.697266,739.796509,2030.261719,0.104766,0.011744,-0.072216,4208.229980,1247.642700,2211.049072
229,11.450000,0.191320,0.704421,0.514350,4982.697754,739.766724,2030.272217,0.127772,0.015790,-0.087899,4208.169922,1247.669312,2210.404785
230,11.500000,0.196156,0.696012,0.519568,4982.721191,739.783325,2030.264404,0.133712,-0.042252,-0.117355,4207.975098,1247.781250,2209.420410
231,11.550000,0.192261,0.703919,0.515600,4982.703125,739.781006,2030.269653,0.125677,-0.019746,-0.133824,4207.944336,1247.917725,2208.693848
232,11.600000,0.201653,0.711676,0.520288,4982.677734,739.793457,2030.248169,0.118863,0.069954,-0.096880,4208.074219,1247.818115,2208.207275
233,11.650000,0.198561,0.708101,0.517912,4982.681641,739.793762,2030.247681,0.077265,0.158644,0.020568,4208.257812,1247.488159,2207.505127
234,11.700000,0.197631,0.709898,0.517953,4982.684082,739.784607,2030.244141,0.034251,0.209070,-0.001806,4208.288086,1247.679688,2206.602783
235,11.750000,0.198115,0.710288,0.520041,4982.683105,739.791321,2030.239868,0.022529,0.127543,-0.019832,4208.045898,1247.789551,2205.265869
236,11.800000,0.203344,0.712171,0.524044,4982.675781,739.801392,2030.234375,0.072169,0.146016,-0.049372,4207.980957,1247.824463,2204.203369
237,11.850000,0.213502,0.709182,0.533462,4982.672852,739.821594,2030.210693,0.044705,0.295368,-0.044893,4208.160156,1247.872314,2203.535645
238,11.900000,0.216811,0.719841,0.538329,4982.659180,739.841431,2030.202637,0.025905,0.327745,0.009587,4208.167969,1247.703369,2202.387695
239,11.950000,0.216342,0.717387,0.534705,4982.660156,739.843567,2030.205688,0.039713,0.295230,-0.020554,4208.031250,1247.830078,2200.984619
240,12.000000,0.219306,0.716504,0.535975,4982.663574,739.848022,2030.200195,0.066342,0.259466,-0.033742,4207.855469,1247.853027,2199.586182
241,12.050000,0.220820,0.714628,0.538750,4982.664062,739.849060,2030.195679,0.040601,0.410295,-0.035295,4208.065918,1247.904053,2198.823730
242,12.100000,0.220164,0.711751,0.539837,4982.664551,739.845764,2030.185181,0.130141,0.402031,-0.117643,4207.879883,1248.005249,2197.327637
243,12.150000,0.218118,0.709892,0.535237,4982.672363,739.841797,2030.200439,0.110612,0.406760,-0.101770,4207.818359,1247.971191,2195.976807
244,12.200000,0.219983,0.714756,0.540530,4982.667480,739.846191,2030.184937,0.078859,0.468411,-0.082259,4207.876953,1247.984741,2194.972412
245,12.250000,0.216085,0.712036,0.534937,4982.668945,739.840027,2030.180908,0.088927,0.518438,-0.086668,4207.875488,1247.982300,2193.886475
246,12.300000,0.218294,0.716684,0.542794,4982.661133,739.840637,2030.179321,0.131284,0.512266,-0.105307,4207.743652,1247.968018,2192.475342
247,12.350000,0.220754,0.713399,0.543650,4982.666992,739.850586,2030.183350,0.059972,0.627091,-0.078101,4207.928223,1248.021118,2191.638916
248,12.400000,0.214002,0.715277,0.539908,4982.661621,739.837036,2030.179443,0.060594,0.630544,-0.061665,4207.870605,1247.958252,2190.400635
249,12.450000,0.212290,0.719142,0.538633,4982.651855,739.840149,2030.168823,0.069596,0.666036,-0.076101,4207.851562,1247.997803,2189.340332
250,12.500000,0.218073,0.713036,0.538559,4982.660156,739.839844,2030.172119,0.042721,0.699183,-0.024606,4207.944824,1247.829224,2188.311035
251,12.550000,0.214094,0.712093,0.538816,4982.661621,739.838135,2030.177612,-0.032298,0.785814,0.010369,4208.092285,1247.825439,2187.472168
252,12.600000,0.207797,0.719267,0.535564,4982.651367,739.830688,2030.172363,-0.005850,0.790630,0.042543,4208.037109,1247.633545,2186.404541
253,12.650000,0.208822,0.713238,0.536252,4982.660645,739.830566,2030.166138,-0.023906,0.797544,0.044927,4208.029297,1247.644775,2185.447754
254,12.700000,0.212186,0.718621,0.532633,4982.655273,739.832275,2030.178589,-0.000134,0.877340,0.037918,4208.126953,1247.605347,2184.808594
255,12.750000,0.211605,0.711499,0.535635,4982.663574,739.833862,2030.173828,-0.006888,0.846422,-0.003521,4207.992188,1247.744873,2183.779297
256,12.800000,0.210381,0.711664,0.534653,4982.663086,739.827881,2030.165649,0.078243,0.818839,-0.081245,4207.823242,1247.804688,2182.740234
257,12.850000,0.208918,0.716148,0.533141,4982.656250,739.817200,2030.163574,0.062911,0.889734,-0.092586,4207.916016,1247.876465,2182.334961
258,12.900000,0.218197,0.716771,0.535279,4982.653809,739.831909,2030.171143,0.046373,0.906518,-0.078622,4207.920410,1247.835083,2181.831787
259,12.950000,0.213054,0.713333,0.534287,4982.665039,739.830994,2030.158569,0.042148,0.892593,-0.069556,4207.859375,1247.781372,2181.316162
260,13.000000,0.206425,0.711115,0.533151,4982.664062,739.813416,2030.155396,0.048783,0.883814,-0.056792,4207.853516,1247.692871,2180.888672
261,13.050000,0.209951,0.713881,0.535462,4982.662598,739.825256,2030.167603,0.053091,0.903263,-0.066828,4207.860840,1247.658813,2180.674561
262,13.100000,0.212828,0.719749,0.535640,4982.652832,739.827148,2030.153809,0.058354,0.917446,-0.081999,4207.870605,1247.667480,2180.591797
263,13.150000,0.212494,0.713936,0.538365,4982.655762,739.826416,2030.161865,0.059546,0.916356,-0.081313,4207.867676,1247.647827,2180.568115
264,13.200000,0.213674,0.717584,0.535313,4982.655762,739.830444,2030.182129,0.057811,0.920429,-0.077335,4207.875000,1247.650269,2180.582275
265,13.250000,0.214186,0.718529,0.537304,4982.653809,739.836731,2030.180908,0.064290,0.925016,-0.077351,4207.876953,1247.678345,2180.583740
266,13.300000,0.213940,0.710212,0.536461,4982.664551,739.832092,2030.162842,0.079498,0.921038,-0.073824,4207.875488,1247.715210,2180.534424
267,13.350000,0.220434,0.716391,0.538493,4982.658203,739.836182,2030.171875,0.082320,0.919620,-0.076491,4207.873535,1247.718384,2180.541016
268,13.400000,0.217894,0.712913,0.535795,4982.666992,739.839844,2030.182129,0.080986,0.918162,-0.072969,4207.865234,1247.704224,2180.551025
269,13.450000,0.216944,0.719719,0.534665,4982.657715,739.831604,2030.177368,0.064066,0.924982,-0.084825,4207.882324,1247.784546,2180.560547
270,13.500000,0.211653,0.714602,0.538055,4982.665039,739.819336,2030.168823,0.077870,0.914499,-0.073338,4207.861328,1247.717529,2180.515869
271,13.550000,0.214332,0.719150,0.536086,4982.658203,739.826294,2030.176147,0.073327,0.915363,-0.075058,4207.855469,1247.731079,2180.535156
272,13.600000,0.213949,0.712587,0.535827,4982.665527,739.831360,2030.178833,0.077627,0.918933,-0.076458,4207.863281,1247.725464,2180.546143
273,13.650000,0.209608,0.712087,0.534415,4982.666016,739.818726,2030.169678,0.067565,0.917959,-0.083367,4207.867188,1247.767578,2180.524902
274,13.700000,0.207570,0.714912,0.539445,4982.663574,739.829163,2030.163574,0.073368,0.919737,-0.076921,4207.865234,1247.735474,2180.537354
275,13.750000,0.214782,0.720190,0.537355,4982.653320,739.834961,2030.181396,0.077103,0.921412,-0.078719,4207.863770,1247.739136,2180.555176
276,13.800000,0.213693,0.717499,0.538540,4982.653809,739.831055,2030.185425,0.081824,0.919581,-0.076848,4207.864746,1247.724243,2180.546387
277,13.850000,0.215108,0.712301,0.533626,4982.662598,739.829041,2030.170410,0.079116,0.917868,-0.073959,4207.862793,1247.710449,2180.529053
278,13.900000,0.207548,0.712410,0.533930,4982.655762,739.819275,2030.166870,0.080965,0.920752,-0.079312,4207.862793,1247.729736,2180.546143
279,13.950000,0.219373,0.720549,0.539235,4982.649414,739.842102,2030.173828,0.081001,0.918725,-0.075872,4207.860840,1247.721069,2180.543213
280,14.000000,0.214570,0.715362,0.538771,4982.656250,739.825867,2030.173096,0.084723,0.915935,-0.075569,4207.855469,1247.710205,2180.526123
281,14.050000,0.216005,0.714203,0.539933,4982.660645,739.830688,2030.154419,0.075673,0.916030,-0.077903,4207.856934,1247.733154,2180.525635
282,14.100000,0.217146,0.716842,0.541274,4982.651855,739.839539,2030.172852,0.079162,0.914994,-0.075390,4207.854492,1247.727295,2180.520264
283,14.150000,0.211734,0.714303,0.536349,4982.656738,739.830322,2030.174438,0.081528,0.919704,-0.076396,4207.860840,1247.725830,2180.550537
284,14.200000,0.216379,0.710156,0.537099,4982.660645,739.840515,2030.184326,0.063189,0.929805,-0.084974,4207.873535,1247.795166,2180.493164
285,14.250000,0.212066,0.721870,0.536145,4982.650391,739.837036,2030.179321,0.075173,0.964332,-0.059446,4207.937500,1247.750977,2180.356689
286,14.300000,0.214047,0.720865,0.537151,4982.643555,739.824951,2030.164917,0.126038,0.914701,-0.082135,4207.807617,1247.843018,2179.777344
287,14.350000,0.216193,0.716464,0.541194,4982.656250,739.843445,2030.176147,0.129496,0.920740,-0.086197,4207.783691,1247.866577,2179.385986
288,14.400000,0.213331,0.719281,0.542409,4982.645508,739.838379,2030.193359,0.098304,0.967753,-0.100977,4207.814453,1247.938965,2178.985352
289,14.450000,0.210195,0.712547,0.537009,4982.655762,739.831909,2030.171875,0.059237,1.030260,-0.075671,4207.894531,1247.860474,2178.560059
290,14.500000,0.216331,0.719212,0.535533,4982.647461,739.823425,2030.163574,0.059947,1.046117,-0.092951,4207.849609,1247.941040,2177.854980
291,14.550000,0.212049,0.712569,0.533599,4982.657715,739.826721,2030.179077,0.093219,0.970039,-0.107221,4207.629395,1247.957886,2176.755127
292,14.600000,0.211523,0.712977,0.531299,4982.650879,739.820801,2030.183350,0.114437,1.000821,-0.122444,4207.576172,1248.007446,2175.998779
293,14.650000,0.210937,0.711513,0.536545,4982.655762,739.829712,2030.171875,0.094697,1.042009,-0.116461,4207.570801,1248.072266,2175.184814
294,14.700000,0.213016,0.718169,0.536548,4982.651855,739.830200,2030.160156,0.053200,1.096483,-0.138616,4207.599609,1248.272217,2174.268066
295,14.750000,0.213382,0.718842,0.539367,4982.648438,739.829590,2030.175659,0.084786,1.129442,-0.114444,4207.582031,1248.130981,2173.309570
296,14.800000,0.209815,0.714379,0.536061,4982.650879,739.823792,2030.183594,0.096757,1.134517,-0.095392,4207.489746,1248.079956,2172.221924
297,14.850000,0.211357,0.711775,0.537417,4982.655762,739.824585,2030.163574,0.030493,1.135760,-0.161413,4207.375000,1248.484253,2171.011963
298,14.900000,0.211167,0.712529,0.539327,4982.654297,739.821167,2030.156128,0.077917,1.225576,-0.162423,4207.459473,1248.404053,2170.110596
299,14.950000,0.211545,0.718161,0.535021,4982.647949,739.827454,2030.172119,0.031931,1.281030,-0.144163,4207.463379,1248.451416,2169.011475
300,15.000000,0.209714,0.715606,0.538695,4982.650879,739.828796,2030.161621,-0.016536,1.327226,-0.000626,4207.570801,1248.051147,2168.011719
301,15.050000,0.216514,0.716993,0.539197,4982.647949,739.835571,2030.152100,0.008953,1.326859,-0.015000,4207.459473,1248.060059,2166.681885
302,15.100000,0.213331,0.712716,0.537928,4982.652344,739.833069,2030.148315,0.036472,1.386644,-0.107919,4207.404785,1248.330566,2165.535400
303,15.150000,0.209912,0.711360,0.536575,4982.649902,739.822266,2030.158325,0.060952,1.459543,-0.130904,4207.417969,1248.296875,2164.358643
304,15.200000,0.211933,0.713649,0.539493,4982.648438,739.816772,2030.151123,0.027553,1.515890,-0.080417,4207.445312,1248.192627,2163.309814
305,15.250000,0.212250,0.711781,0.540292,4982.653320,739.826416,2030.143066,0.030319,1.412496,-0.116999,4207.121582,1248.400024,2161.653320
306,15.300000,0.208087,0.715666,0.537042,4982.650879,739.814331,2030.142578,0.033007,1.514812,-0.096606,4207.242188,1248.285400,2160.750244
307,15.350000,0.213716,0.713522,0.538630,4982.654785,739.827820,2030.144653,0.006002,1.621328,-0.100049,4207.341797,1248.331055,2159.804199
308,15.400000,0.209005,0.717569,0.539538,4982.649902,739.823425,2030.139648,-0.019635,1.633401,-0.102882,4207.264160,1248.427368,2158.574951
309,15.450000,0.208072,0.714240,0.540356,4982.655762,739.815063,2030.126587,0.009802,1.548869,-0.105452,4207.027832,1248.372559,2157.067383
310,15.500000,0.208185,0.714896,0.533865,4982.655762,739.806213,2030.137085,-0.008856,1.636562,-0.091702,4207.095215,1248.356445,2156.253906
311,15.550000,0.201784,0.715315,0.534760,4982.662598,739.813965,2030.136108,-0.039863,1.749418,-0.126582,4207.252930,1248.523682,2155.459717
312,15.600000,0.198186,0.718209,0.537933,4982.661621,739.814209,2030.123413,-0.006176,1.765297,-0.087648,4207.203125,1248.265381,2154.426025
313,15.650000,0.199516,0.717589,0.539625,4982.659180,739.813660,2030.127319,-0.024538,1.725260,-0.131138,4207.030762,1248.458130,2153.228760
314,15.700000,0.204261,0.719855,0.541180,4982.660645,739.817017,2030.125854,0.040669,1.722459,-0.082578,4206.963379,1248.095581,2152.258057
315,15.750000,0.196348,0.718138,0.538300,4982.663086,739.812317,2030.126587,0.003721,1.775816,-0.045639,4207.026855,1248.002075,2151.678955
316,15.800000,0.195519,0.720628,0.535994,4982.662109,739.807983,2030.114136,-0.022512,1.864421,-0.056766,4207.176758,1248.042603,2151.163574
